OrderID,ClientName,ServiceType,OrderDate,CompletionDate,Revenue,Cost,Status
3732.0,Xyz pvt,Data Cleanup,2024-06-13,2024-04-30,96298,50850.0,Done
3733.0,ABC ltd,Automation,2024-03-09,2024-06-03,108907,48537.0,In Progress
3734.0,abc LTD,BI Report,2024-02-22,2024-01-11,99383,71458.0,In Progress
3735.0,Delta Corp,BI Report,2024-05-03,2024-02-06,51139,38949.0,Done
3736.0,ABC ltd,BI Report,2024-06-28,2024-05-29,90652,33853.0,Pending
3737.0,Xyz pvt,Consulting,2024-03-28,2024-02-12,110661,29997.0,Pending
3738.0,Xyz pvt,BI Report,2024-03-23,2024-05-29,111940,43870.0,In Progress
3739.0,DELTA corp,Automation,2024-01-12,2024-02-11,43436,66529.0,Done
3740.0,abc LTD,Automation,2024-02-21,2024-06-04,83324,71371.0,Done
3741.0,ABC ltd,Data Cleanup,2024-05-08,2024-06-30,112685,58607.0,In Progress
3742.0,XYZ Pvt,BI Report,2024-05-14,2024-07-12,19125,66523.0,In Progress
3743.0,ABC ltd,Consulting,2024-05-24,2024-06-30,84142,,Pending
3744.0,DELTA corp,Data Cleanup,2024-05-06,2024-03-06,56534,49588.0,Pending
3745.0,Xyz pvt,Automation,2024-06-19,2024-03-22,113524,,In Progress
3746.0,abc LTD,BI Report,2024-03-11,2024-06-13,101842,37871.0,Done
3747.0,abc LTD,Automation,2024-01-17,2024-05-11,57973,75497.0,In Progress
3748.0,XYZ Pvt,Data Cleanup,2024-01-03,2024-03-31,91369,,Done
3749.0,abc LTD,Automation,2024-01-29,2024-07-14,102533,13690.0,Pending
3750.0,DELTA corp,BI Report,2024-01-22,2024-01-12,48521,23168.0,In Progress
3751.0,DELTA corp,BI Report,2024-06-14,2024-06-03,110484,53875.0,Done
3752.0,DELTA corp,Data Cleanup,2024-02-23,2024-03-30,22488,78994.0,Pending
3753.0,abc LTD,BI Report,2024-04-16,2024-01-11,54974,,In Progress
3754.0,abc LTD,Automation,2024-06-26,2024-07-12,57448,18033.0,In Progress
3755.0,DELTA corp,Automation,2024-03-09,2024-05-26,22938,,Pending
3756.0,abc LTD,Consulting,2024-06-06,2024-05-28,66113,12902.0,In Progress
3757.0,abc LTD,Consulting,2024-05-30,2024-01-08,119262,9496.0,Pending
3758.0,Xyz pvt,Consulting,2024-04-29,2024-05-21,30770,69263.0,Done
3759.0,ABC ltd,Automation,2024-02-16,2024-02-21,67635,35664.0,In Progress
3760.0,Delta Corp,Automation,2024-05-28,2024-03-30,87171,50203.0,Pending
3761.0,abc LTD,Data Cleanup,2024-01-20,2024-04-08,89165,12582.0,Pending
,Delta Corp,Consulting,2024-05-30,2024-06-23,72822,37482.0,Done
3763.0,Delta Corp,Automation,2024-05-28,2024-06-23,64934,42811.0,In Progress
3764.0,Xyz pvt,Data Cleanup,2024-01-21,2024-01-28,80526,44144.0,Pending
3765.0,abc LTD,Automation,2024-01-01,2024-01-08,112204,49476.0,Pending
3766.0,DELTA corp,Data Cleanup,2024-05-22,2024-05-13,36487,39872.0,Pending
3767.0,Delta Corp,Consulting,2024-01-17,2024-03-12,68319,25007.0,In Progress
3768.0,abc LTD,Consulting,2024-02-20,2024-03-16,27869,58199.0,In Progress
3769.0,XYZ Pvt,Consulting,2024-01-14,2024-05-15,89755,,Done
3770.0,DELTA corp,Automation,2024-02-28,2024-06-30,55797,41264.0,Done
3771.0,XYZ Pvt,Automation,2024-03-23,2024-03-12,71298,73230.0,Done
3772.0,XYZ Pvt,Data Cleanup,2024-02-19,2024-02-29,97209,35005.0,In Progress
3773.0,Delta Corp,BI Report,2024-05-03,2024-05-16,97299,39475.0,Pending
3774.0,XYZ Pvt,BI Report,2024-02-03,2024-02-05,59933,24926.0,In Progress
3775.0,Xyz pvt,Consulting,2024-01-06,2024-03-11,91579,41683.0,In Progress
3776.0,Xyz pvt,BI Report,2024-04-18,2024-07-29,24570,84810.0,In Progress
,Delta Corp,Consulting,2024-02-18,2024-04-15,21886,54049.0,Done
3778.0,abc LTD,Data Cleanup,2024-01-06,2024-03-09,82494,57483.0,Pending
3779.0,ABC ltd,BI Report,2024-04-26,2024-02-05,58087,47913.0,In Progress
3780.0,abc LTD,BI Report,2024-04-27,2024-05-01,105177,68934.0,Done
,abc LTD,Consulting,2024-01-07,2024-07-14,82719,50494.0,In Progress
3782.0,abc LTD,Data Cleanup,2024-04-06,2024-03-11,109606,38288.0,Pending
3783.0,abc LTD,BI Report,2024-06-27,2024-06-12,18774,,Done
3784.0,DELTA corp,BI Report,2024-04-27,2024-02-21,44018,75125.0,In Progress
3785.0,ABC ltd,BI Report,2024-05-08,2024-01-27,100839,38809.0,Done
3786.0,DELTA corp,Data Cleanup,2024-05-20,2024-07-25,29272,,Pending
3787.0,XYZ Pvt,Data Cleanup,2024-06-19,2024-04-08,37586,67584.0,Pending
3788.0,abc LTD,BI Report,2024-01-27,2024-03-28,48545,82215.0,Done
3789.0,Xyz pvt,Consulting,2024-04-25,2024-02-20,17566,,In Progress
3790.0,Delta Corp,Consulting,2024-05-10,2024-04-03,91489,60572.0,Pending
3791.0,Delta Corp,BI Report,2024-02-27,2024-07-09,80355,68538.0,Pending
3792.0,DELTA corp,Data Cleanup,2024-03-29,2024-05-03,46696,58608.0,In Progress
3793.0,DELTA corp,BI Report,2024-04-06,2024-07-12,87940,51153.0,Done
3794.0,Xyz pvt,Data Cleanup,2024-01-17,2024-02-20,113382,56657.0,Done
3795.0,abc LTD,BI Report,2024-06-21,2024-01-06,82117,17529.0,In Progress
3796.0,ABC ltd,Data Cleanup,2024-04-10,2024-04-10,94602,56208.0,Pending
3797.0,XYZ Pvt,Automation,2024-01-29,2024-06-06,55735,83928.0,Pending
3798.0,Delta Corp,Consulting,2024-04-11,2024-03-06,88375,45265.0,In Progress
3799.0,XYZ Pvt,Automation,2024-05-02,2024-04-19,115466,12583.0,In Progress
3800.0,ABC ltd,Consulting,2024-02-23,2024-03-26,65637,69226.0,Done
3801.0,DELTA corp,Data Cleanup,2024-01-27,2024-01-19,37129,34690.0,Done
3802.0,Delta Corp,Automation,2024-04-11,2024-02-19,45845,18328.0,In Progress
3803.0,XYZ Pvt,Consulting,2024-04-26,2024-03-22,94449,24238.0,Pending
3804.0,DELTA corp,BI Report,2024-04-13,2024-06-20,81500,47113.0,Done
3805.0,ABC ltd,Data Cleanup,2024-02-14,2024-03-11,25739,64235.0,In Progress
3806.0,XYZ Pvt,Data Cleanup,2024-04-23,2024-02-06,73172,29682.0,Pending
3807.0,abc LTD,BI Report,2024-03-27,2024-04-10,17673,55442.0,Done
3808.0,DELTA corp,BI Report,2024-01-31,2024-03-03,118597,89998.0,In Progress
3809.0,ABC ltd,Consulting,2024-06-12,2024-04-18,46171,79188.0,In Progress
3810.0,XYZ Pvt,Data Cleanup,2024-02-06,2024-03-01,104179,24761.0,Pending
3811.0,abc LTD,Consulting,2024-02-05,2024-05-18,115022,70188.0,Pending
3812.0,abc LTD,BI Report,2024-04-28,2024-03-12,25624,19176.0,In Progress
3813.0,ABC ltd,Data Cleanup,2024-01-05,2024-08-02,81764,65498.0,Pending
3814.0,Xyz pvt,BI Report,2024-06-22,2024-07-01,67930,56329.0,In Progress
3815.0,Delta Corp,Consulting,2024-02-21,2024-05-02,49608,33639.0,Pending
3816.0,ABC ltd,Consulting,2024-02-18,2024-02-12,64649,75752.0,Pending
3817.0,abc LTD,Consulting,2024-01-06,2024-05-15,97456,35415.0,Done
,abc LTD,Data Cleanup,2024-05-02,2024-04-26,34689,40657.0,Done
,ABC ltd,BI Report,2024-05-17,2024-05-17,78503,46217.0,Pending
3820.0,Xyz pvt,BI Report,2024-04-27,2024-06-05,87660,60622.0,In Progress
3821.0,Delta Corp,Consulting,2024-01-23,2024-02-28,57124,25900.0,Pending
3822.0,XYZ Pvt,Consulting,2024-05-24,2024-02-08,111875,19242.0,Done
3823.0,ABC ltd,Consulting,2024-04-19,2024-02-13,22587,45191.0,In Progress
3824.0,Delta Corp,Consulting,2024-02-13,2024-04-26,18527,55601.0,Pending
3825.0,Delta Corp,Automation,2024-02-10,2024-04-02,48067,72930.0,Pending
3826.0,DELTA corp,Automation,2024-05-22,2024-02-22,66538,25910.0,Pending
3827.0,abc LTD,Automation,2024-06-20,2024-02-23,84499,22978.0,Pending
3828.0,XYZ Pvt,Consulting,2024-02-19,2024-02-08,52455,57940.0,Done
3829.0,ABC ltd,Consulting,2024-02-21,2024-07-31,117475,21606.0,Done
,abc LTD,BI Report,2024-03-10,2024-04-14,35243,40031.0,Done
3831.0,DELTA corp,Data Cleanup,2024-05-30,2024-05-19,47693,15421.0,Done
3832.0,DELTA corp,BI Report,2024-06-20,2024-01-23,84231,63729.0,In Progress
3833.0,abc LTD,Automation,2024-04-18,2024-03-15,89648,10548.0,In Progress
3834.0,Xyz pvt,BI Report,2024-04-27,2024-04-28,47059,15252.0,In Progress
3835.0,Delta Corp,Consulting,2024-04-18,2024-02-08,73867,55624.0,Pending
3836.0,ABC ltd,Automation,2024-04-04,2024-02-25,87778,,In Progress
3837.0,ABC ltd,Automation,2024-02-13,2024-04-19,90477,,Done
,ABC ltd,Data Cleanup,2024-06-28,2024-04-07,70283,14745.0,Done
3839.0,abc LTD,Data Cleanup,2024-03-07,2024-07-19,78853,43830.0,Pending
3840.0,Xyz pvt,Automation,2024-06-04,2024-05-26,35001,46049.0,In Progress
3841.0,XYZ Pvt,Automation,2024-03-07,2024-03-14,17700,45530.0,Pending
3842.0,DELTA corp,BI Report,2024-01-18,2024-04-03,65157,,Pending
3843.0,abc LTD,Automation,2024-06-03,2024-04-17,33085,17640.0,In Progress
3844.0,XYZ Pvt,Consulting,2024-06-27,2024-05-20,78883,41734.0,Pending
3845.0,DELTA corp,BI Report,2024-02-29,2024-05-27,73147,63228.0,In Progress
3846.0,DELTA corp,Consulting,2024-03-14,2024-03-28,28339,65707.0,In Progress
3847.0,Xyz pvt,Consulting,2024-02-18,2024-07-10,30834,31565.0,Pending
3848.0,Delta Corp,Consulting,2024-01-15,2024-01-16,91620,52054.0,Done
3849.0,ABC ltd,Automation,2024-03-13,2024-06-01,44543,61568.0,In Progress
3850.0,XYZ Pvt,Data Cleanup,2024-05-22,2024-07-06,50930,74045.0,Done
3851.0,abc LTD,Data Cleanup,2024-06-27,2024-02-10,56074,80351.0,Done
3852.0,XYZ Pvt,Consulting,2024-02-17,2024-03-27,112438,65647.0,In Progress
3853.0,Delta Corp,Automation,2024-03-12,2024-05-26,75673,66312.0,Done
3854.0,ABC ltd,BI Report,2024-04-22,2024-07-09,44044,50398.0,Pending
3855.0,XYZ Pvt,Consulting,2024-05-08,2024-02-12,93673,68865.0,Pending
3856.0,Delta Corp,BI Report,2024-05-14,2024-04-03,49905,40408.0,Done
3857.0,abc LTD,BI Report,2024-02-22,2024-07-31,69004,72225.0,Pending
,Xyz pvt,Automation,2024-06-07,2024-08-02,77761,86812.0,In Progress
,DELTA corp,Automation,2024-01-18,2024-01-06,86484,,In Progress
3860.0,abc LTD,Data Cleanup,2024-01-12,2024-04-18,113103,59351.0,Done
3861.0,ABC ltd,Data Cleanup,2024-02-17,2024-03-10,111725,,Pending
3862.0,DELTA corp,Automation,2024-01-30,2024-01-06,112407,,Done
3863.0,abc LTD,Consulting,2024-04-06,2024-08-05,98725,48526.0,Pending
3864.0,abc LTD,Data Cleanup,2024-01-07,2024-05-09,103333,88578.0,In Progress
3865.0,abc LTD,BI Report,2024-04-01,2024-03-05,84105,46153.0,Pending
3866.0,abc LTD,Consulting,2024-04-22,2024-01-30,41012,8229.0,Pending
3867.0,DELTA corp,BI Report,2024-01-03,2024-04-05,78696,59638.0,Done
3868.0,ABC ltd,Automation,2024-04-16,2024-05-22,93513,32725.0,In Progress
3869.0,Delta Corp,BI Report,2024-03-03,2024-02-24,112585,41677.0,Pending
3870.0,XYZ Pvt,Consulting,2024-05-13,2024-05-24,36694,85256.0,In Progress
3871.0,Xyz pvt,Automation,2024-04-11,2024-04-06,59388,58129.0,Pending
3872.0,XYZ Pvt,Consulting,2024-01-15,2024-02-06,113760,39879.0,In Progress
3873.0,XYZ Pvt,BI Report,2024-06-19,2024-02-07,97368,12717.0,Pending
3874.0,Xyz pvt,Consulting,2024-03-31,2024-07-23,47835,86771.0,In Progress
3875.0,DELTA corp,Automation,2024-03-21,2024-01-31,82398,13189.0,Pending
3876.0,ABC ltd,BI Report,2024-05-25,2024-02-16,33186,,In Progress
3877.0,Xyz pvt,BI Report,2024-05-29,2024-07-01,44545,9865.0,Pending
3878.0,ABC ltd,Data Cleanup,2024-03-01,2024-03-06,59391,12540.0,Pending
3879.0,DELTA corp,Data Cleanup,2024-04-29,2024-02-15,88855,65441.0,In Progress
3880.0,XYZ Pvt,Consulting,2024-03-01,2024-07-08,119199,86000.0,Done
3881.0,ABC ltd,Data Cleanup,2024-02-22,2024-05-14,60788,45582.0,Pending
3882.0,DELTA corp,Data Cleanup,2024-01-26,2024-04-13,43401,87132.0,Pending
3883.0,DELTA corp,Data Cleanup,2024-04-24,2024-04-12,112764,88922.0,Done
3884.0,Delta Corp,Data Cleanup,2024-02-09,2024-07-21,73611,27906.0,Pending
3885.0,Xyz pvt,Automation,2024-03-28,2024-02-05,27202,28802.0,In Progress
3886.0,Delta Corp,Automation,2024-04-25,2024-06-04,78368,80354.0,Done
3887.0,XYZ Pvt,Data Cleanup,2024-05-15,2024-07-27,118819,72761.0,Pending
3888.0,Xyz pvt,Consulting,2024-01-21,2024-07-05,100658,65276.0,In Progress
3889.0,XYZ Pvt,Automation,2024-02-12,2024-04-29,48135,82573.0,In Progress
3890.0,Delta Corp,Data Cleanup,2024-01-21,2024-06-09,103121,77721.0,Done
3891.0,DELTA corp,Automation,2024-05-10,2024-07-30,78535,,Done
3892.0,XYZ Pvt,BI Report,2024-01-31,2024-05-31,29897,15692.0,Done
3893.0,Xyz pvt,Automation,2024-06-03,2024-07-27,36291,66396.0,In Progress
3894.0,Xyz pvt,Automation,2024-01-27,2024-02-22,113362,27999.0,Pending
3895.0,XYZ Pvt,Consulting,2024-03-13,2024-01-07,68408,80341.0,In Progress
3896.0,Xyz pvt,Automation,2024-04-06,2024-05-23,88830,11157.0,In Progress
3897.0,DELTA corp,Consulting,2024-06-09,2024-06-25,69093,,Done
3898.0,DELTA corp,BI Report,2024-03-30,2024-04-15,19507,45944.0,Pending
3899.0,Xyz pvt,Data Cleanup,2024-02-13,2024-07-10,43854,41761.0,In Progress
,XYZ Pvt,Consulting,2024-02-12,2024-05-12,30475,87241.0,Done
3901.0,Delta Corp,Automation,2024-01-31,2024-03-04,59905,39678.0,Done
3902.0,Xyz pvt,Automation,2024-04-26,2024-05-04,94870,27282.0,Pending
,Xyz pvt,Consulting,2024-03-16,2024-02-12,99366,63008.0,Pending
3904.0,Xyz pvt,BI Report,2024-05-24,2024-06-06,107814,20793.0,Done
3905.0,Xyz pvt,Data Cleanup,2024-05-22,2024-04-21,99285,34542.0,Pending
3906.0,XYZ Pvt,Automation,2024-02-03,2024-01-26,111047,47814.0,Pending
3907.0,Delta Corp,BI Report,2024-03-20,2024-02-16,118005,23637.0,In Progress
3908.0,Delta Corp,Data Cleanup,2024-01-04,2024-06-17,55185,82774.0,Pending
3909.0,ABC ltd,Data Cleanup,2024-03-12,2024-05-21,79398,57757.0,Done
3910.0,Xyz pvt,Automation,2024-04-07,2024-05-24,105608,56179.0,Pending
3911.0,Xyz pvt,Consulting,2024-04-19,2024-01-15,111682,17256.0,In Progress
,ABC ltd,Automation,2024-01-28,2024-07-10,91593,62947.0,Pending
3913.0,Delta Corp,Automation,2024-05-09,2024-05-17,41427,,In Progress
3914.0,abc LTD,Automation,2024-01-17,2024-02-07,70535,85961.0,Pending
3915.0,DELTA corp,BI Report,2024-02-27,2024-03-14,91572,22676.0,Pending
3916.0,abc LTD,Consulting,2024-05-06,2024-03-25,78690,60959.0,Done
3917.0,Delta Corp,BI Report,2024-01-09,2024-07-14,29060,18781.0,Done
3918.0,Xyz pvt,Automation,2024-01-31,2024-04-15,65641,72758.0,Pending
3919.0,abc LTD,Consulting,2024-03-28,2024-02-03,28607,33678.0,Pending
3920.0,XYZ Pvt,Data Cleanup,2024-03-02,2024-05-30,115638,78328.0,In Progress
3921.0,XYZ Pvt,Consulting,2024-01-19,2024-05-18,78560,,In Progress
3922.0,ABC ltd,Automation,2024-03-21,2024-02-27,79213,85491.0,Done
3923.0,Delta Corp,Consulting,2024-04-16,2024-08-02,104610,53528.0,Pending
3924.0,Delta Corp,Data Cleanup,2024-02-24,2024-06-13,76776,16268.0,Pending
3925.0,abc LTD,Data Cleanup,2024-06-04,2024-05-08,63864,26693.0,In Progress
3926.0,Xyz pvt,Consulting,2024-04-21,2024-02-16,100309,33601.0,Pending
3927.0,Delta Corp,Data Cleanup,2024-05-02,2024-02-21,47970,77975.0,Pending
3928.0,abc LTD,BI Report,2024-06-26,2024-06-12,113534,56139.0,Pending
3929.0,abc LTD,Consulting,2024-03-05,2024-07-13,43210,21227.0,In Progress
3930.0,DELTA corp,Data Cleanup,2024-05-03,2024-07-07,59088,51701.0,In Progress
3931.0,DELTA corp,Data Cleanup,2024-01-03,2024-01-16,75035,79925.0,In Progress
3932.0,Delta Corp,Consulting,2024-06-28,2024-06-07,26683,70425.0,Pending
3933.0,abc LTD,BI Report,2024-05-17,2024-06-08,17962,53229.0,In Progress
3934.0,ABC ltd,Consulting,2024-01-21,2024-03-28,115631,33268.0,Done
3935.0,ABC ltd,Data Cleanup,2024-02-06,2024-07-08,77248,85776.0,Done
3936.0,DELTA corp,Consulting,2024-01-15,2024-04-23,110536,70448.0,In Progress
3937.0,Delta Corp,Data Cleanup,2024-03-27,2024-02-01,109673,74868.0,In Progress
3938.0,Xyz pvt,Automation,2024-04-29,2024-07-10,50552,19229.0,Pending
3939.0,ABC ltd,Consulting,2024-05-16,2024-03-07,114107,53292.0,In Progress
,ABC ltd,Consulting,2024-02-13,2024-06-01,60321,14300.0,In Progress
3941.0,DELTA corp,Data Cleanup,2024-02-08,2024-05-15,62350,47934.0,Done
3942.0,DELTA corp,Data Cleanup,2024-05-12,2024-05-28,78565,33820.0,Done
3943.0,Delta Corp,Data Cleanup,2024-01-25,2024-04-17,58861,73873.0,Done
3944.0,DELTA corp,Data Cleanup,2024-02-25,2024-02-18,54164,44062.0,Done
3945.0,XYZ Pvt,Consulting,2024-04-30,2024-04-07,97095,57488.0,In Progress
3946.0,abc LTD,Data Cleanup,2024-03-30,2024-07-30,59963,21445.0,Done
3947.0,ABC ltd,Consulting,2024-03-04,2024-02-04,86227,9867.0,Pending
3948.0,XYZ Pvt,BI Report,2024-06-28,2024-06-21,18532,,Pending
3949.0,Xyz pvt,Consulting,2024-03-29,2024-05-03,35733,12642.0,In Progress
3950.0,XYZ Pvt,Data Cleanup,2024-04-21,2024-07-16,98463,16352.0,Pending
3951.0,Delta Corp,Data Cleanup,2024-03-16,2024-02-03,58114,10036.0,Done
3952.0,Xyz pvt,BI Report,2024-05-16,2024-02-04,94018,72092.0,Done
3953.0,Xyz pvt,Consulting,2024-05-17,2024-04-18,107217,22722.0,Pending
3954.0,DELTA corp,BI Report,2024-01-10,2024-04-24,20456,56324.0,In Progress
3955.0,XYZ Pvt,Consulting,2024-03-02,2024-02-06,18413,24186.0,Done
3956.0,Delta Corp,Data Cleanup,2024-03-30,2024-05-22,22085,,Done
3957.0,ABC ltd,Consulting,2024-02-29,2024-02-25,42937,66897.0,Pending
3958.0,DELTA corp,Data Cleanup,2024-05-26,2024-05-20,35563,10281.0,In Progress
3959.0,XYZ Pvt,Data Cleanup,2024-04-16,2024-07-02,89868,50828.0,In Progress
3960.0,ABC ltd,Automation,2024-02-07,2024-02-10,52575,9601.0,Pending
3961.0,XYZ Pvt,Automation,2024-05-13,2024-02-29,22386,52787.0,Done
3962.0,DELTA corp,Consulting,2024-05-22,2024-06-16,106873,9299.0,Pending
3963.0,ABC ltd,Data Cleanup,2024-02-16,2024-02-10,115244,66054.0,Pending
3964.0,DELTA corp,BI Report,2024-06-21,2024-03-01,74150,22794.0,Pending
3965.0,XYZ Pvt,Data Cleanup,2024-05-12,2024-02-10,44572,,Done
3966.0,Xyz pvt,BI Report,2024-03-18,2024-04-03,113960,24026.0,Done
3967.0,abc LTD,Consulting,2024-02-22,2024-08-04,50271,26430.0,Pending
3968.0,Xyz pvt,Consulting,2024-03-02,2024-07-12,64810,55785.0,In Progress
3969.0,DELTA corp,BI Report,2024-01-23,2024-03-07,79260,29858.0,Pending
3970.0,DELTA corp,BI Report,2024-02-13,2024-04-23,91566,11332.0,Done
3971.0,DELTA corp,Data Cleanup,2024-02-21,2024-08-01,28138,41871.0,In Progress
3972.0,ABC ltd,Consulting,2024-02-15,2024-04-01,62369,76713.0,In Progress
3973.0,Delta Corp,Data Cleanup,2024-05-26,2024-06-06,30646,36170.0,Done
3974.0,DELTA corp,BI Report,2024-03-24,2024-03-09,43812,71455.0,Done
3975.0,Xyz pvt,Automation,2024-02-16,2024-07-11,103958,46809.0,Pending
,abc LTD,Automation,2024-03-31,2024-03-02,91181,82263.0,Done
3977.0,DELTA corp,Automation,2024-02-21,2024-04-27,29628,88068.0,In Progress
,DELTA corp,BI Report,2024-01-24,2024-03-15,39486,47828.0,Pending
3979.0,DELTA corp,Data Cleanup,2024-05-24,2024-07-03,102945,53329.0,Pending
3980.0,ABC ltd,Consulting,2024-03-29,2024-07-07,54266,71206.0,In Progress
3981.0,DELTA corp,BI Report,2024-06-22,2024-07-14,103268,32708.0,Done
3982.0,Xyz pvt,Automation,2024-03-04,2024-07-19,61557,23956.0,Pending
3983.0,XYZ Pvt,Data Cleanup,2024-04-28,2024-01-25,99961,,In Progress
3984.0,Delta Corp,Consulting,2024-06-04,2024-02-28,92731,88604.0,In Progress
3985.0,DELTA corp,Consulting,2024-06-26,2024-01-06,99258,87268.0,In Progress
3986.0,ABC ltd,BI Report,2024-03-04,2024-04-04,31494,70809.0,Done
3987.0,Xyz pvt,BI Report,2024-06-04,2024-05-22,36571,12089.0,Done
3988.0,DELTA corp,Consulting,2024-03-26,2024-06-04,49486,38788.0,Done
3989.0,ABC ltd,Consulting,2024-02-25,2024-07-02,103436,87535.0,Done
3990.0,XYZ Pvt,Automation,2024-02-28,2024-04-27,76635,82478.0,In Progress
3991.0,abc LTD,Consulting,2024-05-12,2024-06-05,15125,23840.0,Pending
3992.0,DELTA corp,BI Report,2024-06-20,2024-01-18,63814,11250.0,In Progress
3993.0,Xyz pvt,Data Cleanup,2024-06-18,2024-06-10,34318,63714.0,Pending
3994.0,ABC ltd,Automation,2024-05-04,2024-07-09,77363,75794.0,Pending
3995.0,ABC ltd,Automation,2024-02-16,2024-04-24,119221,88037.0,Pending
3996.0,DELTA corp,Consulting,2024-04-30,2024-04-05,58162,63509.0,Done
3997.0,ABC ltd,Data Cleanup,2024-06-01,2024-04-09,22590,18768.0,In Progress
3998.0,abc LTD,Automation,2024-04-11,2024-02-17,49850,72684.0,Pending
3999.0,ABC ltd,BI Report,2024-02-13,2024-05-22,27134,55999.0,In Progress
4000.0,Delta Corp,Consulting,2024-01-15,2024-06-12,40230,26167.0,Done
4001.0,Delta Corp,BI Report,2024-04-14,2024-03-19,30058,58245.0,Pending
4002.0,ABC ltd,Consulting,2024-02-20,2024-01-19,94837,56505.0,Done
4003.0,DELTA corp,Automation,2024-02-22,2024-04-13,118397,13117.0,Done
4004.0,Delta Corp,Consulting,2024-02-03,2024-04-23,42039,48706.0,In Progress
4005.0,Xyz pvt,Data Cleanup,2024-05-03,2024-06-15,80820,18333.0,Pending
4006.0,Delta Corp,BI Report,2024-03-17,2024-05-29,53334,,Done
4007.0,ABC ltd,Data Cleanup,2024-05-15,2024-06-02,58525,65861.0,In Progress
,DELTA corp,BI Report,2024-05-02,2024-04-10,99194,33317.0,Pending
4009.0,XYZ Pvt,BI Report,2024-03-10,2024-07-18,43443,79656.0,Pending
4010.0,DELTA corp,Consulting,2024-01-21,2024-03-03,18972,10477.0,Done
4011.0,DELTA corp,Automation,2024-04-17,2024-07-30,79936,,Done
4012.0,DELTA corp,Automation,2024-04-17,2024-05-20,106703,,Done
4013.0,Xyz pvt,Data Cleanup,2024-05-14,2024-04-10,94215,46597.0,Done
4014.0,abc LTD,Consulting,2024-03-30,2024-02-12,44519,16595.0,Pending
4015.0,ABC ltd,Automation,2024-03-19,2024-06-07,106240,33902.0,Done
4016.0,abc LTD,BI Report,2024-06-25,2024-03-09,117417,54261.0,Done
4017.0,XYZ Pvt,BI Report,2024-02-11,2024-06-11,112484,14686.0,Done
4018.0,abc LTD,Consulting,2024-05-30,2024-01-14,94914,51109.0,Pending
4019.0,ABC ltd,Data Cleanup,2024-02-21,2024-05-05,90864,71039.0,In Progress
4020.0,ABC ltd,Consulting,2024-04-11,2024-02-06,70881,67737.0,In Progress
4021.0,XYZ Pvt,Data Cleanup,2024-04-14,2024-01-16,39732,59802.0,Pending
4022.0,ABC ltd,Consulting,2024-03-19,2024-08-06,32673,89197.0,In Progress
4023.0,XYZ Pvt,BI Report,2024-04-21,2024-06-15,90909,58029.0,Pending
4024.0,XYZ Pvt,Consulting,2024-04-13,2024-04-19,20720,42654.0,Done
4025.0,ABC ltd,Automation,2024-01-16,2024-05-30,74115,74839.0,In Progress
4026.0,Delta Corp,Automation,2024-04-05,2024-05-31,66940,58892.0,Pending
4027.0,XYZ Pvt,Consulting,2024-02-06,2024-07-05,20153,72936.0,Pending
4028.0,ABC ltd,Data Cleanup,2024-05-25,2024-03-27,86762,80988.0,Done
4029.0,Delta Corp,Data Cleanup,2024-05-27,2024-02-11,83512,34474.0,Pending
4030.0,XYZ Pvt,BI Report,2024-02-15,2024-03-27,53019,46886.0,In Progress
4031.0,Delta Corp,BI Report,2024-01-02,2024-01-17,116803,22426.0,Done
4032.0,Xyz pvt,Data Cleanup,2024-04-28,2024-01-09,99833,41335.0,Pending
4033.0,DELTA corp,Consulting,2024-03-27,2024-02-17,31587,38541.0,Done
4034.0,Xyz pvt,BI Report,2024-04-03,2024-06-08,33206,82916.0,Pending
4035.0,Delta Corp,Data Cleanup,2024-01-03,2024-02-25,106471,,In Progress
4036.0,XYZ Pvt,Data Cleanup,2024-06-22,2024-01-10,110169,12965.0,In Progress
4037.0,ABC ltd,Consulting,2024-04-20,2024-05-18,25736,,Done
4038.0,abc LTD,Automation,2024-06-25,2024-07-28,21971,52124.0,Pending
4039.0,ABC ltd,Data Cleanup,2024-01-01,2024-04-01,71577,76207.0,Done
4040.0,abc LTD,BI Report,2024-04-14,2024-04-20,90043,24762.0,Done
4041.0,abc LTD,Consulting,2024-01-22,2024-03-01,40724,37904.0,In Progress
4042.0,XYZ Pvt,Consulting,2024-05-21,2024-04-24,102702,75468.0,Done
4043.0,Delta Corp,Consulting,2024-06-21,2024-03-13,93694,,Pending
4044.0,ABC ltd,Automation,2024-05-13,2024-04-10,106310,40961.0,In Progress
4045.0,Delta Corp,Automation,2024-03-05,2024-02-18,70155,32839.0,Pending
4046.0,Xyz pvt,BI Report,2024-01-21,2024-05-27,26108,37942.0,Done
4047.0,XYZ Pvt,BI Report,2024-01-04,2024-04-04,92613,38325.0,In Progress
4048.0,XYZ Pvt,Consulting,2024-05-10,2024-02-16,84711,18207.0,Pending
4049.0,Xyz pvt,BI Report,2024-04-22,2024-05-23,71938,78152.0,Pending
4050.0,ABC ltd,Data Cleanup,2024-01-30,2024-03-18,116163,81414.0,Done
4051.0,DELTA corp,Automation,2024-01-31,2024-01-16,83498,22814.0,Pending
4052.0,Xyz pvt,Consulting,2024-06-10,2024-07-17,94152,25684.0,Done
4053.0,ABC ltd,Consulting,2024-01-20,2024-06-08,112789,,Done
